MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
127326,Rössler & Herbert,Rössler & Herbert,,,Buch- und Kunstdruckerei in Heidelberg,kif,,+,
1753,Münzstätte Bingen,Münzstätte Bingen,,,Kurmainzische Münzstätte in Bingen.,kio,,+,
11334,Fotoatelier E. Boehm,Fotoatelier E. Boehm,,,"Fotoatelier in 
- Danzig",kif,,+,
137939,Uhrenfabrik C. Schuler KG,Uhrenfabrik C. Schuler KG,,,"""1922 gründete C. Schuler gemeinsam mit seinem Sohn Hugo in Schwenningen eine Uhrenfabrik. Es wurden Wecker, Fahrrad- und Motorraduhren sowie Einsatzwerke gefertigt. Die Präzisionspendeluhren von Schuler hatten ein Pendel, das in Wasserstoff schwang. Die Firma bestand bis 1963."" - https://watch-wiki.org/index.php?title=Uhrenfabrik_C._Schuler_KG, 24.07.2023",kif,,+,
259314,Johanna Louise Clauer,Johanna Louise Clauer,,,"Verlobte (1861), dann Ehefrau des Tapezierermeisters Johann Georg Clauer in Frankfurt am Main, belegt 1861-1863; verstorben vor 1919.
Geborene Löwe
Quellen: Bestand; http://archivdatenbank.gsta.spk-berlin.de/midosasearch-gsta/MidosaSEARCH/i_ha_rep_76/index.htm?kid=GStA_i_ha_rep_76_8_11_2_2&uid=GStA_i_ha_rep_76_I_HA_Rep_76_Vc_Sekt_23_Tit_XXIII_Nr_3_Bd_3",piz,female,+,
126006,André Le Marquand,André Le Marquand,,,"Meldung aus dem Jahre 2005: ""Founded a quarter of century ago by André Le Marquand and his wife, the eponym watch brand changes owner with the retirement of its founders. It is the new company Master Timekeeper MTK S.A., held by Cédric Le Marquand, which becomes the owner of the brand. The son of the founder wants to make of “Le Marquand” a high-end brand. ..."" - https://www.europastar.com/news/1000885323-andre-le-marquand-watches-changes-owner-and-name.html, 19.05.2020",piz,male,+,
215217,Fritz König (Medailleur),Fritz König (Medailleur) (1866-),1866,,"deutscher Medailleur 
Geburtsort: Erlangen
Wirkungsorte: Nürnberg, Schrobenhausen",piz,male,+,
126523,Carl Lehner Buchhandlung,Carl Lehner Buchhandlung,,,Buchhandlung und Verlag,kif,,+,
219026,Datacomp Electronics Co. Ltd,Datacomp Electronics Co. Ltd,,,"Datacomp Electronics Co. Ltd, taiwanesischer Hersteller von Tastaturen (nachgewiesen 1985)",kif,,+,
168708,Hertel & Richter GmbH,Hertel & Richter GmbH,,,Das Kieler Strickmaschinen-Werk Hertel & Richter GmbH ging 1957 in Insolvenz.,kif,,+,
208572,Wilhelm Funke (Scherenschneider),Wilhelm Funke (Scherenschneider),,,Erstellte Scherenschnitte. Nachgewiesen für 19. Jahrhundert,kiz,male,+,
116576,"Lithographische Anstalt von Pobuda, Rees et Cie.","Lithographische Anstalt von Pobuda, Rees et Cie.",,,"Pobuda & Rees, zeitweilig auch Pobuda, Rees et Cie. oder Pobuda, Rees und Companie, war eine 1833 in Stuttgart gegründete Druckerei und lithographische Anstalt zur Herstellung kartographischer Werke. Hierzu hatte sich der in Böhmen geborene Kupferstecher, Stahlstecher und Lithograf Wenzel Pobuda (1797–1847) mit J. Rees als beteiligtem Drucker zusammengetan",kif,,+,
341019,Siegfried Frenzel,Siegfried Frenzel,,,"1990 in Dresden nachgewiesen, stellte Zinnfiguren-Diorama her.",piz,male,+,
