178590,Kaiser & Schwahn,Kaiser & Schwahn,,,Hersteller von Trauringmaschinen aus Hainstadt bei Hanau.,kif,,+,
119592,Johann Christian Oelschner (Verlag),Johann Christian Oelschner (Verlag),,,Verlag in Köln. Nachgewiesen für 1731,kif,,+,
132531,Joachim Kayser (Porträtmaler),Joachim Kayser (Porträtmaler),,,"Porträtmaler in Hannover. Nachgewiesen 1712-1745, 1720 Bürger in Hannover, 1722 Hofmaler.",piz,male,+,
172358,August Theodor Weber,August Theodor Weber,,,Maler in Hannover (?).,piz,,+,
246026,Franz Anton Lang,Franz Anton Lang,,,Silberschmied (? - Augsburg [nach 1769]),piz,male,+,
260324,Julius (Donatus) Schreiber,Julius (Donatus) Schreiber (1805-1849),1805,1849,"Lackierer, Schilder- und Stubenmaler aus Posen, tätig in Berlin. Er verstarb früh und ließ vier Kinder zurück, darunter den auch als Landschaftsmaler tätigen Heinrich Schreiber. Zwei Porträtgemälde des Ehepaar Wedell-Parlow, sign. und dat. „J. C. ? Schreiber 1841“ ihm zugeschrieben, da die Dargestellten in Beziehung zu Berlin standen. Von geringem Kunstwert. [kl-bb]",piz,male,+,
308652,Sigismund Heinrich Kauderbach,Sigismund Heinrich Kauderbach,,,"Deutscher Maler. Nachgewiesen 1665-1700 in Bautzen, Porträt- und Historienmaler.",piz,male,+,https://d-nb.info/gnd/129052191
19398,Willi Lauben (sen.),Willi Lauben (sen.),,,"Ortsbürgermeister von Elbeu. Ab Juni/Juli 1945 Ortsgruppenvorsitzender der KPD in Elbeu.
Sohn: Willi Lauben, geboren am 28.04.1929.",piz,male,+,
52759,Jochim Schumacher,Jochim Schumacher,,,"Metallhandwerker, aktiv um 1650",piz,male,+,
ID,Name,PrefName,Geboren,Gestorben,Anmerkung,Typ,Geschlecht,Status,GND
265834,Kaypro Corporation,Kaypro Corporation,,,"Amerikanischer Computerhersteller in Solana Beach, CA (nachgewiesen 1980-1985)",kif,,+,
187133,Holländer,Holländer,,,Ein Einwohner der Niederlande.,siu,,+,
15302,Friedrich Andreas Perthes Verlag,Friedrich Andreas Perthes Verlag,,,"Verlag in Gotha.

""Friedrich Andreas Perthes (auch F. A. Perthes) war ein deutscher Verlag, ansässig im thüringischen Gotha. Der Verlagsname leitet sich nicht von einer Einzelperson dieses Namens her, sondern aus der Entstehung durch Zusammenschluss der beiden Verlage von Friedrich Christoph Perthes (1772–1843) und Andreas Hansa Traugott Perthes (1813–1890)."" - (Wikipedia (de) 10.08.2021)",kif,,+,
15437,August Niebecker,August Niebecker (1838-1877),1838,1877,August Niebecker ist am 11. März 1838 geboren. Er war von 1873 bis 1877 Rektor der höheren Töchterschule in Delitzsch. Zuvor war er als Rektor in Ellrich. Niebecker starb am 25. November 1877 in Delitzsch.,piz,male,+,
144671,"Kriegslazarett 3/617 Lille, Teillazarett St.-Andre","Kriegslazarett 3/617 Lille, Teillazarett St.-Andre",,,Lazarett im zweiten Weltkrieg.,kio,,+,
42282,A. Klewitz,A. Klewitz,,,"Beamter, Baumeister
1850 erwähnt als neu aufgenommenes Mitglied des Berliner Architekten-Vereins; 1856 Betriebsbeamter beim nordeutschen Eisenbahn-Verband; 1864 Oberbetriebsinspektor in Berlin u. 1865 in Potsdam bei der Berlin-Potsdam-Magdeburger Eisenbahn",piz,male,,http://d-nb.info/gnd/1031909583
154550,"Stegmann, Franz (Musiker)",Franz Stegmann (Musiker),,,"Musiker und Songwriter.

Billie Ray Martin über Franz Stegmann: ""... After my first band in Berlin, 'Billie and the Deep', who were incredibly successful instantly but didn't last long, me and Franz Stegmann formed a duo called ""The Idiot Cards'. We wrote about fourty songs or so in a short space of time. It was the first time i realised i could write lyrics. I had not written many melodies at this point, as Franz gave me the melodies on a cassette with no words, just humming and gibberish. I turned them all into meaningful songs. Franz claimed that i could read his mind; that was how close the words were to what he had envisioned in his mind's eye. We grew incredibly close as a unit and Franz changed his name to Francis Lee Martin, in a kind of 'Carpenters' style attempt to be like brother and sister. ..."" - https://billieraymartin.bandcamp.com/album/four-ambient-tales, 27.12.2020",piz,male,+,
324696,"Eva Rentz (Weprowatz, 1929)","Eva Rentz (Weprowatz, 1929) (1929-)",1929,,lebte in Weprowatz,piz,male,+,
21880,Europäische Modenzeitung,Europäische Modenzeitung,,,"Verlag in Dresden, auch Klemm & Weiss",kif,,+,
342993,Gemeinde Kirchham (Oberösterreich),Gemeinde Kirchham (Oberösterreich),,,Die Gemeinde Kirchham (Oberösterreich) als Gebietskörperschaft und ihre Verwaltung.,kio,,+,
316270,Industria de Maquinas Agricolas IDEAL S.A.,Industria de Maquinas Agricolas IDEAL S.A.,,,"Brasilianischer Landmaschinenhersteller, nachgewiesen 1970-1974 in Santa Rosa",kif,,+,
129341,"Capranica, Cesare",Cesare Capranica,,,"""Also known as
 Cesare Capranica 
 primary name: primary name: Capranica, Cesare 
Details
 individual; dealer/auction house; publisher/printer; Italian; Male 
Other dates
 1589-1602 (fl.) 
Biography
 Print dealer and publisher, active in Rome. He was appointed guardian of Altiero Gatti's unborn child,1596 (Masetti Zannini). c.1589 with Giovanni Antonio de Paoli, published a series of 18 plates with the life of St Francis (Prosperi Valenti Rodinò and Strinati). Published works of Tempesta, Jacques de Fornazeris and others. 
Bibliography
 M. Bury, ‘The Print in Italy 1550-1625’, British Museum, London 2001, p.223 "" - https://www.britishmuseum.org/collection/term/BIOG63640, 23.11.2021",piz,male,+,
9,VEB Harzer Schmuck- und Metallwaren,VEB Harzer Schmuck- und Metallwaren,,,Quedlinburg,kif,,+,
269176,Zweckverband der Bäckermeister Groß-Berlin,Zweckverband der Bäckermeister Groß-Berlin,,,Berufsverband in Berlin (nachgewiesen ca. 1923),kiz,,+,
139469,Gamelan pelog (Semarang),Gamelan pelog (Semarang),,,Gamelan-Musikgruppe in Semarang.,kim,,+,
332395,Adam Fitz,Adam Fitz,,,1795 Kaufmann zu Dürkheim,piz,male,+,
308984,Friedrich Wilhelm von Chevallerie,Friedrich Wilhelm von Chevallerie (1719-1795),1719,1795,"Deutscher Maler. Geboren in Veltheim an der Ohe (Wolfenbüttel), Fürstlicher Kammerherr in Bayreuth. Historien- und Porträtmaler, Miniaturmaler. Auch Direktor der Akademie der Schönen Künste Bayreuth bis zu deren Schließung 1763.",piz,male,+,
127728,Peter Rietzkow,Peter Rietzkow,,,"Ökonom, nachgewiesen für 1784",piz,male,+,http://d-nb.info/gnd/1023587459
349498,Ernst Karl Dallmann,Ernst Karl Dallmann (1889-1947),1889,1947,Schweizer Bildhauer und Kunstpädagoge,piz,male,+,
312826,TSG 1880 e.V. Vohwinkel,TSG 1880 e.V. Vohwinkel,,,"1945 gegründeter Sportverein, der 1954 zusammen mit dem Elberfelder SSV 04 im neu geschaffenen ""Wuppertaler Sportverein"" aufging",kiz,,+,https://d-nb.info/gnd/1065271301
24193,Keim (Mühlenbesitzer),Keim (Mühlenbesitzer),,,"1909 belegt als Besitzer einer Wassermühle in Holzhausen bei Homberg-Efze, Die Familie Keim war seit 1797 Besitzer der sogen. Thalmühle. (https://archivhomberg.wordpress.com/2013/11/26/homberger-muhlen/; 29.07.2016)",piz,,+,
231632,Herbert Blunk,Herbert Blunk,,,"Fotograf in Berlin-Mahlsdorf, Rannsdorfer Straße 42",piz,male,+,
278928,Lucie Wacker,Luise Wacker (auch Lucie),1896,,Makerin (keine weiteren Informationen vorhanden),piz,female,,
307459,Edmund Astor,Edmund Astor (1845-1918),1845,1918,"""Verleger zwischen 1886-1888"" - 15.10.2025",piz,,+,https://d-nb.info/gnd/116372303
96851,Franz Schwarz & A. Streubel (Inhaber Ing. Edmund Klauber),Franz Schwarz & A. Streubel (Inhaber Ing. Edmund Klauber),,,"Generalvertretung von Asa Lees & CO., Oldham Baerlein&Sons in Wien.",kif,,+,
7420,Verlag Georg Neumann (Eberswalde),Verlag Georg Neumann (Eberswalde),,,Verlag in Eberswalde. Vertrieb Postkarten. Nachgewiesen für Zeit um 1939-1942.,kif,,+,
331306,Timo Kauko Koivuranta,Timo Kauko Koivuranta,,,"""Münzdirektor in Helsinki/Finnland von 1978 bis 1983.
Koivuranta signiert mit seiner Initiale K."" - https://ikmk.smb.museum/ndp/person/14648, 15.08.2025",piz,,+,
14521,Rat des Bezirkes Halle,Rat des Bezirkes Halle,,,"DDR-Bezirksverwaltungsbehörde
Der Bezirk Halle wurde 1952 nach Auflösung der Länder in der DDR als einer von insgesamt 14 Bezirken aus dem südlichen Teil des Landes Sachsen-Anhalt eingerichtet (Wikipedia 19.02.2014)",kio,,+,http://d-nb.info/gnd/16293811-1
328985,Sabine Osthoff,Sabine Osthoff (1976-),1976,,Schauspielerin,piz,female,+,https://d-nb.info/gnd/1282832530
200393,Charles Louis Howard,Charles Louis Howard (1785-1863),1785,1863,"""Charles Louis Howard was born on 1st October 1785 in Bern. He was the fifth child of Joseph Hauert, a member of the important Swiss piano maker family.
On 22th June 1826 he married Maria Catharina Huber (1801 – 1829) who died at birth with her first son. On 22th October 1831 he married Rosina Catharina Kannkamp (1801 – 1847). After her death he married Elise Borle (1826 – 1869) on 10th July 1849. This marriage also remained childless.
Together with Carl Christoph Kützing he founded the company Howard & Kützing. He died on 27th March 1863."" - https://www.ericfeller.de/en/instrumente/charles-louis-howard-ca-1825/, 31.07.2022",piz,male,+,
280615,Gábor Jósvay,Gábor Jósvay (1876-1948),1876,1948,ungarischer Lehrer,piz,male,+,
313736,Domi Kumbela,Domi Kumbela (1984-),1984,,spielte für die U21 des 1. FC Kaiserslautern,piz,male,+,
21014,Philipp Gerhard Sommerlath,Philipp Gerhard Sommerlath,,,Dekorgestalter und -bemaler bei Höchster Porzellanmanufaktur,piz,male,+,
12513,Maria Beck (Zeichnerin),Maria Beck (Zeichnerin),,,"Zeichnerin. Nachgewiesen für 1907, 1909.",piz,female,+,
311049,Karl Schäfer (Hobbymaler in Bad Sachsa),Karl Schäfer (Hobbymaler in Bad Sachsa),,,"Hobbymaler in Bad Sacha, nachgewiesen 1940",piz,male,,
