MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
310288,Friedrichs-Gymnasium und Realschule (Berlin),Friedrichs-Gymnasium und Realschule (Berlin),,,"""Das Friedrichs-Gymnasium und -Realschule war eine 1850 eröffnete höhere Schule in Berlin-Mitte, Friedrichstraße 126. [...] Mit dem Gymnasium war bis 1875 eine Realschule verbunden, die als Friedrichs-Realgymnasium dann in einen Neubau von Hermann Blankenstein in der Albrechtstraße 27 umzog,[2] bevor diese in der Tempelhofer Vorstadt den 1905/06 von Ludwig Hoffmann errichteten Bau zwischen Schleiermacher- und Mittenwalder Straße bezog (jetzt Leibniz-Schule).[1] Den Namen behielt sie bis 1938, danach hieß sie bis 1945 nach General Karl Litzmann."" -(https://de.wikipedia.org/wiki/Friedrichs-Gymnasium_Berlin, 08.02.225)",kio,,+,https://d-nb.info/gnd/5115821-8
184678,Druckerei August Staats,Druckerei August Staats,,,Druckerei August Staats ist die älteste Druckerei Lippstadts,kif,,+,
17034,Franz Ferdinand Mayer,Franz Ferdinand Mayer,,,"Hausmaler des 18. Jh., arbeitete in Pressnitz (Přísečnice), Böhmen. Er dekorierte oft Meissner Porzellanwaren.
Wirkungsort Böhmen, Pressnitz",piz,male,+,
155455,Ernst Kortum,Ernst Kortum (1896-),1896,,"Geboren am 31.07.1896 in Gernrode, Kreis Ballenstedt
Vater: Ernst Kortum
1911 Beginn einer Ausbildung zum Bäcker.",piz,male,+,
208898,Gemeinde Reichelsheim (Odenwald),Gemeinde Reichelsheim (Odenwald),,,Kerngemeinde im oberen Gersprenztal des Odenwaldes,kio,,+,
315856,Klassenkampf,Klassenkampf,,,"Gesellschaft bürgerlichen Rechts, Bonn (nachgewiesen 1980)",kif,,,
246520,Elly Hessel,Elly Hessel,,,Porzellanmalerin in Reinheim (nachgewiesen 1975),piz,female,+,
187851,Zoilos (Priene),Zoilos (Priene),,,"""Zoilos
Magistrat in Priene/Ionien zwischen ca. 330 und 320 v. Chr. Regling Gruppe P.
Lit.: K. Regling, Die Münzen von Priene (1927) 158; W. Leschhorn, Lexikon der Aufschriften auf griechischen Münzen II (2009) 523."" - https://ikmk.smb.museum/ndp/person/4153, 28.11.2021",piz,,+,
40987,"Spindler (Familie, Tischler)","Spindler (Familie, Tischler)",,,"Familie von Tischlern, die u.a. für den preußischen Hof arbeiteten. 
Dt. Tischlerfamilie seit 18. Jh. aus Bayreuth, später in Potsdam.",pif,,+,
331542,Alexander Zowe,Alexander Zowe,,,"Alexander Wilhelm Hermann Carl Zowe, um 1900 Rechtsanwalt und Notar in Wittenberge, Justizrat",piz,male,+,
