MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
203065,Hans Neuberger (Münzmeister),Hans Neuberger (Münzmeister),,,"""Neuberger, Hans
Münzmesiter in Amberg und Erlangen 1622.
Geboren in Sondershausen kam Neuberger als anhaltinischer Kammerdiener nach Amberg.
Erhielt dort 1522 das Bürgerrecht und wird 1612 Ratsherr. 1622 war er Weinhändler und Gastwirt.
Seine Tochter war mit dem ebenfalls in Amberg tätigen Münzmeister Georg Riedel vermählt, mit dem er zusammen im Januar 1622 die Amberger Münze von Nikolaus Fischer erworben hatte und welche sie gemeinsam bis zum 23.3.1622 führten. In der Rentmeisterrechnung wird jedoch nur Neuberger als Münzmeister gelistet. Im Mai 1622 erwarb Neuberger zusammen mit den Münzmeistern Georg Riedel und Georg Kellner die Münzstätte Erlangen. 12.7.1622 Verhaftung in Amberg wegen der gesetzeswidrigen Ausfuhr von Silber. Ende 1622 Haftentlassung, eine verhängte Geldstrafe wurde erlassen.
Lit.: E. Götz, Die Münzprägungen der Oberpfalz (1992) 164."" - https://ikmk.smb.museum/ndp/person/12227, 12.06.2022",piz,male,+,https://d-nb.info/gnd/1202298001
228333,Sophie Müller (Angermünde),Sophie Müller (Angermünde) (1854-1879),1854,1879,"Sophie Müller, geborene Manthe, ist die Schwester des Bildhauers Albert Manthe. Sie heiratete 1878 den Uhrenmachermeister Heinrich Müller in Angermünde. 1879 bekam das Ehepaar Müller einen Sohn, Johannes August Carl, Sophie Manthe erkrankte und starb im gleichen Jahr. Zum Gedächtnis an seine verstorbene Schwester fertigte Albert Manthe ein Bildnis-Medaillon.",piz,female,+,
259745,Sellescher Musikverein Bad Freienwalde (Oder),Sellescher Musikverein Bad Freienwalde (Oder),,,Musikverein in Bad Freienwalde (Oder) (nachgewiesen 1935),kim,,+,
189151,Gertrude Wiemann,Gertrude Wiemann,,,"Gertrude Wiemann bearbeitete Bücher von Henriette Davidis neu.
Nachdem 1906 die Schutzfrist für das ursprüngliche Werk abgelaufen war, erschienen auch in anderen Verlagen zahlreiche Auszüge, Nachdrucke, Überarbeitungen und Neufassungen. Zu den bekanntesten zählen die von Erna Horn, Elsa Bier, Gertrude Wiemann und Rudolf Zäch. 
https://de.wikipedia.org/wiki/Henriette_Davidis
Nachgewiesen 1907.",piz,female,,
218366,VEB Frottier- und Taschentuchweberei,VEB Frottier- und Taschentuchweberei,,,"8802 Großschönau
Weberei
wohl zu Frottana gehörend",kif,,,
4950,Druckerei Friedrich Walther sen.,Druckerei Friedrich Walther sen.,,,Druckerei in Weimar,kif,,+,
337320,Jean Appelius,Jean Appelius (1721-),1721,,"Niederländischer Maler. Gestorben nach 1790. Nachgewiesen 1753 in Paris und Rom, tätig auch in Hanau und Middelburg. Porträtmaler. Sohn des Malers Johann Heinrich Appelius (1684-1733).",piz,male,+,
272068,Kunstblumenfabrik Eduard W. Lumpe,Kunstblumenfabrik Eduard W. Lumpe,,,Eduard Wilhelm Lumpe gründete am 8. Mai 1952 die Kunstblumenfabrik Firma Eduard W. Lumpe in Trutzhain. 1968 stieg Sohn Eduard Alfred als Gesellschafter in das Unternehmen ein und führte es nach dem Tod seines Vaters im Jahre 1975 als Einzelkaufmann fort. Am 6. Mai 2003 endete nach 51 Jahren die Produktion als letzte Manufaktur von Kunstblumen in Deutschland.,kif,,,
190066,Fritz Walzer (Zeichner),Fritz Walzer (Zeichner),,,Erstellte Bleistiftzeichnungen,piz,male,+,
328266,Fritz Alter,Fritz Alter (1880-1966),1880,1966,"deutscher Fotograf in Zwickau, Anf. 20. Jh.",piz,male,+,https://d-nb.info/gnd/121114252
157441,Ludwig Friedrich Wilhelm von Langermann und Erlenkamp,Ludwig Friedrich Wilhelm von Langermann und Erlenkamp,,,"Ludwig Friedrich Wilhelm Freiherr von Langermann und Erlenkamp aus Dambeck/Mecklenburg, studierte Jura in Göttingen, Rostock, Berlin und wieder Göttingen und war später königlich preußischer Rittmeister. Er starb in Görlitz.",piz,,+,
