MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
150582,Albin Mildner,Ernst Winkler,1891,,"Syn.: Mildner, Arno Albin (1891-nach 1945)
Lehrer, Maler
Geb. am 2.3.1891 in Pirna
1907-1913 Ausbildung am Lehrerseminar Pirna
1913 Lehrer in Stürza, Riesa, Carola-Schule, Thum/Erzgeb. (Vertretungsdienst)
1915 Kriegsfreiwilliger im Kaiserl. Ulanen-Regiment Nr.21 Chemnitz
1916 Freiwilliger in der Fliegertruppe, Ausbildung als Feld-Flugzeugführer in Altenburg, Einsatz im Feld
1917, 27.12. Eheschließung mit Martha Mildner, geb. Hennig
1918, 1.12. Entlassung aus dem Heerdienst, Wiederantritt als Volksschullehrer
1919 Ständiger Lehrer in Dohna, Fach Kunst
1919, 15.10. Tochter Annemarie Gudrun geb.
1920-191 Akademie für Zeichenlehre Dresden, vom Volksschuldienst beurlaubt
Ab 1935 Ständiger Lehrer an der Volksschule Dresden-Reick, wohnhaft in Dohna, Pirnaer Str. 23, ab 1935 Königstr. 54, später in Köttewitz, in Villa Papierfabrik
Nachlass im Heimatmuseum Dohna, Zeichnungen, Grafik und Druckstöcke
(Quelle: Heimatmuseum Dohna, Personenarchiv, Erfassung K: Lauterbach, 29.9.2020)",piz,male,,
16523,Julius Buchwald (Verlag),Julius Buchwald (Verlag),,,(Ansichtskarten-) Verlag in Birnbaum im Bezirk Posen,kif,,+,
258929,Johann Georg Giar,Johann Georg Giar,,,"Notar in Frankfurt am Main; belegt 1815-1835.
Quelle: Bestand und https://arcinsys.hessen.de/arcinsys/detailAction?detailid=v10691210; https://arcinsys.hessen.de/arcinsys/detailAction?detailid=v10619207.",piz,male,+,
22016,Heinz Müller (Dioramenersteller),Heinz Müller (Dioramenersteller),,,Stellte Dioramen her. Nachgewiesen um 1987,piz,male,+,
145717,Lukasdruckerei P. Vogel Leipzig,Lukasdruckerei P. Vogel Leipzig,,,Druckerei in Leipzig,kif,,+,
157183,August Ferdinand Eduard Roscher,August Ferdinand Eduard Roscher (1810-1844),1810,1844,"August Ferdinand Eduard Roscher, geboren am 27.4.1810 Hamburg, studierte Medizin in Göttingen und war später promovierter Landphysikus in Uslar. Dort starb er am 16.7.1844.",piz,male,+,
298227,"Gustav Cords (Köln, Berlin)","Gustav Cords (Köln, Berlin)",,,"""Das 1874 gegründete Damenbekleidungs-Unternehmen und Versandhaus für Damen-Kleiderstoffe, Seide, Wolle, Baumwolle, Spitzen Garnituren und Besätze Gustav Cords mit Sitz und Kaufhäusern in Berlin, Leipziger Straße 36 und Köln am Rhein, Hohe Straße 51 ..."" - https://commons.wikimedia.org/wiki/Category:Gustav_Cords_(K%C3%B6ln,_Berlin), 09.01.2026",kif,,+,
45763,Peter Pleuss,Peter Pleuss (1940-),1940,,"""No-Art-Künstler"" in Solingen, Sammler von Ethnografika.",piz,male,+,
222753,Max Mendelson,Max Mendelson (1875-1915),1875,1915,"""Statistiker, Amtsdirektor"" - gnd, 19.01.2024",piz,male,+,https://d-nb.info/gnd/1055122427
340812,Franz von Faltus,Franz von Faltus,,,"Franz von Faltus (Lebensdaten unbekannt) wirkte ca. 1830 bis 1850 als Lithograf und vermutlich auch als Topograf und Kartograf.

GND: 1042514399",piz,male,+,https://d-nb.info/gnd/1042514399
