255144,Papierflieger Offsetdruck GmbH,Papierflieger Offsetdruck GmbH,,,Druckerei in Clausthal-Zellerfeld (nachgewiesen 2006),kif,,+,
313310,Emilie Schmidt (Malerin),Emilie Schmidt (Malerin) (1914-),1914,,"Malerin, konnte besonders gut Bilder kopieren oder vergrößern, lebte 1938 in Temeschwar",piz,female,+,
33010,Manfred Müller (Ingenieur),Manfred Müller (Ingenieur) (1896-),1896,,"Manfred Müller wurde am 6. September 1896 in Stuttgart geboren und war Ingenieur. - Landesmuseum Württemberg, 30.08.2017",piz,male,+,
71942,Wernigeröde Geschichts- und Heimatverein e.V.,Wernigeröde Geschichts- und Heimatverein e.V.,,,"Der Wernigeröder Geschichts- und Heimatverein e.V. besteht seit 2005 und ist aus dem 1991 gegründeten Heimat- und Geschichtsverein Wernigerode e.V. hervorgegangen.

Der Verein versteht sich als Förderverein des Harzmuseums, ist aber darüber hinaus tätig in den Arbeitsgruppen Industriegeschichte, Städtepartnerschaften, Stadtführergilde, Förderkreis Mahn- und Gedenkstätte Veckenstedter Weg und Traditionelles Handwerk.

Was der Verein bewirkt, lässt sich am Besten anhand von Beispielen seiner realisierten Projekte demonstrieren, für die er Unterstützung von Geldgebern erhalten hat, wie z. B. der Stadt Wernigerode, der Stadtwerkestiftung oder der Sparkassenstiftung der Kreissparkasse Wernigerode.
(https://www.wernigerode.de/Stadtleben/Kultur/Museen-Galerien/Harzmuseum/Geschichts-und-Heimatverein)",kiz,,+,
206154,Stadtverwaltung Teltow,Stadtverwaltung Teltow,,,"Verwaltung der Stadt Teltow in Potsdam Mittelmark, Brandenburg",kio,,+,
25469,Fotoatelier M. Sweers,Fotoatelier M. Sweers,,,"Fotoatelier in
- Minden, Bäckerstraße 25, belegt 1870er Jahre bis ca. 1900",piz,,+,
273400,Emma Frühling,Emma Frühling,,,"Ehefrau des Wernigeroder Baumeisters Carl Frühling (1839-1912). Geborene Schott, Tochter des Ilsenburger Hüttenmeisters Eduard Schott. Lebte 1912 in Braunschweig.",piz,female,+,
59997,Andrea Janssen (Stempelschneiderin),Andrea Janssen (Stempelschneiderin),,,"Stempelschneiderin, aktiv 2010.",piz,female,+,
258606,Trans World Charter Ltd,Trans World Charter Ltd,,,"Die Trans World Charter Ltd. war eine britischen Fluggesellschaft, die von 1948 bis 1951 auf dem englischen Flugplatz Bovingdon beheimatet war und über mehrere Vickers Viking Flugzeuge verfügte.",kif,,+,
266875,Franz Storch,Franz Storch (1853-),1853,,"Techniker in Berlin
geb. 28. 1. 1853 Brandenburg/Havel
1900–1909 Mitglied des in Berlin ansässigen Touristenklubs für die Mark Brandenburg (1935 umbenannt in Landesgeschichtliche Vereinigung für die Mark Brandenburg)",piz,male,+,
